matchNumber,teamNumber,tournament,value,cubesAcquired,cubesScored,startingPos,mobility,autoPyramid,autoGround,autoCubePickup,autoExchangeAttempt,autoExchangeScored,autoSwitchFarAttempt,autoSwitchFarScored,autoSwitchNearAttempt,autoSwitchNearScored,autoScaleFarAttempt,autoScaleFarScored,autoScaleNearAttempt,autoScaleNearScored,autoCubeAttempt,autoCubeScored,autoRobotAction,ownSwitchFarAttempt,ownSwitchFarScored,ownSwitchNearAttempt,ownSwichNearScored,scaleFarAttempt,scaleFarScored,scaleNearAttempt,scaleNearScored,oppSwitchFarAttempt,oppSwitchFarScored,oppSwitchNearAttempt,oppSwitchNearScored,teleExchangeAttempt,teleExchangeScored,teleSwitchAttempt,teleSwitchScored,teleScaleAttempt,teleScaleScored,teleOppSwitchAttempt,teleOppSwitchScored,telePickup,teleCubePickup,teleCubeAttempt,teleCubeScored,teleRobotAction,park,carried,hangAttempt,hangSuccess,noCarried,comments
28,3683,york,,9,7,,true,1,1,2,0,0,0,0,1,1,2,1,0,0,3,2,"[""switch near NaN"",""pyramid NaN"",""scale far 5.555"",""ground pickup 9.747""]",0,0,0,,4,2,0,0,0,0,3,3,0,0,0,0,4,2,3,3,"{""1"":0,""2"":3,""3"":1,""4"":1,""humanLoadNear"":2,""humanLoadFar"":0}",7,7,5,"[""zone 2"",""zone 2"",""scale far"",""zone 3"",""zone 2"",""scale far"",""zone 4"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near""]",false,false,true,false,0,
28,1334,york,,6,4,,true,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 8.577"",""pyramid 17.104"",""switch far 22.473""]",2,2,0,,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,"{""1"":0,""2"":5,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,3,2,"[""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 2"",""zone 2"",""zone 2""]",true,false,false,false,0,
28,6323,york,,10,10,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,2,1,0,0,9,9,0,0,0,0,2,1,"{""1"":9,""2"":0,""3"":0,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",10,11,10,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 4"",""opp switch far""]",false,false,true,true,0,Very efficient at moving cubes quickly to the exchange
28,5776,york,,0,1,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,1,1,"[""own switch near""]",false,false,false,false,0,"didn't do much, were playing defence on opponents Awais"
29,2200,york,,5,6,,true,1,0,1,0,0,0,0,2,2,0,0,0,0,2,2,"[""switch near 5.858"",""pyramid 8.691"",""switch near 13.912""]",0,0,0,,0,0,3,3,0,0,0,0,1,1,0,0,3,3,0,0,"{""1"":3,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,4,4,"[""zone 1"",""scale near"",""zone 3"",""scale near"",""zone 1"",""scale near"",""zone 1"",""exchange""]",false,false,true,true,2,
29,4308,york,,11,10,,false,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.749""]",0,0,0,,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,"{""1"":8,""2"":1,""3"":0,""4"":1,""humanLoadNear"":1,""humanLoadFar"":0}",11,9,9,"[""zone 2"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""human Load Near"",""zone 4""]",false,false,false,false,0,
29,4519,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,5,"[""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1""]",false,false,true,true,0,
29,1241,york,,9,9,,true,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,"[""scale far 5.014"",""ground pickup 5.593""]",0,0,0,,6,5,0,0,3,3,0,0,0,0,0,0,6,5,3,3,"{""1"":0,""2"":2,""3"":4,""4"":2,""humanLoadNear"":0,""humanLoadFar"":0}",8,9,8,"[""scale far"",""zone 2"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 4"",""zone 3"",""opp switch far"",""zone 4"",""opp switch far"",""zone 2"",""opp switch far""]",false,false,true,true,0,
29,6130,york,,5,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,"{""1"":1,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,4,2,"[""zone 1"",""own switch far"",""zone 2"",""zone 2"",""zone 2"",""zone 2"",""own switch far""]",true,false,false,false,0,"Had trouble with the intake, burn was able to block off enemy bots when they approached -Jeffrey"
29,4618,york,,6,6,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 16.481""]",0,0,0,,0,0,3,2,0,0,3,3,0,0,0,0,3,2,3,3,"{""1"":0,""2"":2,""3"":2,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",6,6,5,"[""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 3"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near""]",false,false,false,false,0,drivers need more practice Awais
30,4992,york,,9,10,,false,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.504""]",0,0,2,,0,0,1,1,0,0,0,0,6,6,2,2,1,1,0,0,"{""1"":6,""2"":1,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,9,9,"[""zone 1"",""own switch near"",""zone 3"",""scale near"",""zone 3"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2"",""exchange""]",false,false,false,false,0,
30,4902,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,did nothing
30,5406,york,,8,9,,true,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 9.798"",""pyramid 11.051"",""switch far 13.058""]",1,1,0,,6,6,0,0,0,0,0,0,0,0,1,1,6,6,0,0,"{""1"":1,""2"":2,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,7,"[""zone 1"",""own switch far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far""]",false,false,true,true,0,
30,3571,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,,0,0,2,2,0,0,0,0,0,0,4,3,2,2,0,0,"{""1"":4,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,6,5,"[""zone 1"",""own switch near"",""zone 1"",""scale near"",""zone 2"",""scale near"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",false,false,true,true,0,
30,6537,york,,8,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,6,6,0,0,1,1,0,0,6,6,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":6,""humanLoadFar"":1}",8,7,7,"[""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""own switch near"",""human Load Far"",""opp switch near""]",true,false,false,false,0,"Can only receive cubes from human loading,  but was very easily able to load them on the switches -Jeffrey"
30,6632,york,,5,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,1,1,0,0,4,4,0,0,0,0,1,1,1,1,4,4,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",5,6,6,"[""scale far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""own switch far""]",true,false,false,false,0,"very good bot but doesn't have an intake, scores on opponent switch"
31,6878,york,,8,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,8,8,1,1,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,9,9,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,
31,5921,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,6,5,0,0,1,1,0,0,6,5,"{""1"":0,""2"":0,""3"":0,""4"":1,""humanLoadNear"":5,""humanLoadFar"":0}",6,7,6,"[""own switch near"",""human Load Near"",""opp switch near"",""zone 4"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near"",""opp switch near""]",true,false,false,false,0,"Jaden - all cubes from human load only, cubes were stuck in shovel for a while."
31,3560,york,,8,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,6,6,"[""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,Good at quickly taking cubes to the exchange  -Jeffrey
31,4069,york,,8,6,,true,1,0,1,0,0,0,0,1,1,0,0,1,1,1,2,"[""switch near 4.135"",""pyramid 8.47"",""scale near 16.026""]",0,0,0,,0,0,3,1,0,0,1,0,3,3,0,0,3,1,1,0,"{""1"":2,""2"":4,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,4,"[""zone 2"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""zone 3"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,true,true,0,drops cubes when traveling across the feild-tobias
31,5409,york,,6,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,"{""1"":0,""2"":0,""3"":3,""4"":1,""humanLoadNear"":2,""humanLoadFar"":0}",6,2,2,"[""zone 3"",""opp switch far"",""zone 3"",""zone 3"",""human Load Near"",""zone 4"",""human Load Near"",""opp switch far""]",false,false,true,false,0,"Angel- Had trouble picking cubes up, and had trouble moving"
31,6342,york,,9,9,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 23.159""]",4,4,0,,0,0,0,0,3,3,0,0,1,1,4,4,0,0,3,3,"{""1"":2,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",9,8,8,"[""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far""]",false,false,false,false,0,plays fast and quick Awais
32,4976,york,,5,5,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.359""]",0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,"{""1"":3,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",5,4,4,"[""zone 1"",""scale far"",""zone 2"",""scale far"",""zone 1"",""scale far"",""zone 1"",""scale far"",""human Load Far""]",false,false,false,false,0,
32,2056,york,,8,6,,false,0,1,1,0,0,0,0,0,0,2,2,0,0,2,2,"[""scale far 9.86"",""ground pickup 12.189"",""scale far 14.256""]",0,0,0,,4,2,0,0,0,0,2,2,0,0,0,0,4,2,2,2,"{""1"":0,""2"":2,""3"":0,""4"":2,""humanLoadNear"":1,""humanLoadFar"":2}",7,6,4,"[""zone 2"",""scale far"",""zone 2"",""scale far"",""human Load Far"",""human Load Far"",""human Load Near"",""zone 4"",""opp switch near"",""zone 4"",""opp switch near""]",false,false,true,false,0,
32,188,york,,10,10,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.512""]",1,1,0,,0,0,5,5,0,0,0,0,3,3,1,1,5,5,0,0,"{""1"":5,""2"":5,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,9,9,"[""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1""]",false,false,false,false,0,
32,2386,york,,8,8,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
32,1241,york,,4,4,,true,0,1,1,0,0,0,0,0,0,0,0,2,2,0,2,"[""scale near 7.988"",""ground pickup 11.626"",""scale near 17.067""]",0,0,0,,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,"{""1"":0,""2"":0,""3"":2,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",3,2,2,"[""zone 3"",""scale near"",""zone 3"",""scale near"",""human Load Near""]",false,false,false,false,0,"Bot fell over about 20 seconds after autonomous mode, but before then was very good at putting cubes on the scale -Jeffrey"
32,5699,york,,1,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,2,2,"[""own switch far"",""zone 1"",""exchange""]",false,false,false,false,0,played good defence on 2056 without getting tech fouls -Tobias
33,3161,york,,7,7,,true,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,2,2,0,,0,0,4,4,1,1,0,0,0,0,2,2,4,4,1,1,"{""1"":1,""2"":4,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,7,"[""scale near"",""zone 3"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 3"",""own switch far"",""zone 1"",""own switch far"",""zone 2"",""opp switch far"",""zone 2""]",false,false,false,false,0,
33,4932,york,,3,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,"{""1"":3,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,3,3,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,true,true,0,"was only doing vault , received an foul in auto-Awais "
33,4308,york,,12,8,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 7.759""]",0,0,4,,0,0,0,0,0,0,0,0,6,4,4,3,0,0,0,0,"{""1"":12,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",12,10,7,"[""zone 1"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch near"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch near""]",false,false,false,false,0,"Had a bit of trouble launching their cube into the switch at the end, but was very good at it for most of the match -Jeffrey"
33,2609,york,,4,5,,false,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 5.442"",""pyramid 7.483"",""switch far 14.149""]",0,0,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,"{""1"":0,""2"":0,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",3,3,3,"[""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far""]",true,false,false,false,0,
33,6461,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",1,0,0,"[""human Load Far""]",false,false,false,false,0,"intake is flimsy very difficult to grab cubes and when it does drops them before they can be of use,ended up feeding opponents cubes through human load -Tobias"
33,4902,york,,2,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,"{""1"":0,""2"":1,""3"":0,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",2,2,2,"[""zone 2"",""own switch near"",""zone 4"",""opp switch near""]",true,false,false,false,0,"take in of cubes was not in control, pushed the cubes instead of taking them in - kusal"
34,6135,york,,11,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,"{""1"":11,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,11,9,"[""zone 1"",""exchange"",""zone 1"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,Very good at putting cubes into the exchange
34,6339,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,0,0,"[""zone 1""]",false,false,false,false,0,Angel- was not moving for most of the match
34,6342,york,,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,was not here -Awais
34,1325,york,,8,6,,true,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,,4,3,0,0,3,3,0,0,0,0,0,0,4,3,3,3,"{""1"":1,""2"":4,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,7,6,"[""zone 2"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 1"",""scale far"",""zone 2"",""scale far"",""zone 3"",""zone 2"",""zone 2"",""scale far""]",false,false,false,false,0,
34,3683,york,,6,5,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,6,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,"{""1"":0,""2"":5,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",6,6,5,"[""zone 2"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""human Load Near"",""scale far""]",false,false,true,false,0,taking in cubes and holding them on the move was not good - kusal
35,5776,york,,3,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":3}",3,2,2,"[""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far""]",false,false,false,false,0,
35,4618,york,,9,7,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 7.694"",""pyramid 8.353""]",1,1,0,,6,5,0,0,0,0,0,0,0,0,1,1,6,5,0,0,"{""1"":1,""2"":3,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,7,6,"[""zone 2"",""zone 2"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 3"",""zone 2"",""scale far"",""zone 1"",""own switch far"",""zone 3"",""scale far""]",false,false,true,true,0,
35,1374,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":5,""humanLoadFar"":0}",5,5,5,"[""own switch near"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""own switch near"",""human Load Near""]",true,false,false,false,0,
35,4069,york,,9,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,8,5,0,0,0,0,0,0,0,0,8,5,0,0,"{""1"":2,""2"":6,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,8,5,"[""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 1"",""scale near"",""zone 1"",""zone 2"",""zone 3""]",false,false,false,false,0,"Had some problems with intake, but was very good at keeping the scale in their favour -Jeffrey"
35,4039,york,,14,13,,true,1,0,1,0,0,0,0,2,1,0,0,0,0,2,1,"[""pyramid 9.692"",""switch near 14.787""]",0,0,2,,0,0,0,0,0,0,9,9,1,1,2,2,0,0,9,9,"{""1"":3,""2"":0,""3"":5,""4"":1,""humanLoadNear"":4,""humanLoadFar"":0}",13,12,12,"[""zone 3"",""opp switch near"",""zone 3"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 4"",""opp switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange""]",false,false,false,false,0,
35,6130,york,,8,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,,0,0,0,0,0,0,0,0,5,5,3,1,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,6,"[""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,drivers need more practice -Awais
36,2056,york,,12,10,,true,1,1,2,0,0,0,0,1,1,0,0,1,1,1,2,"[""switch near 2.196"",""pyramid 5.616"",""scale near 9.963"",""ground pickup 13.786""]",0,0,2,,0,0,4,4,0,0,2,2,0,0,2,2,4,4,2,2,"{""1"":0,""2"":3,""3"":7,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,8,8,"[""scale near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""scale near"",""zone 3"",""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 3"",""own switch near"",""zone 2"",""zone 2"",""own switch near"",""zone 2""]",false,false,true,true,1,
36,3571,york,,2,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",2,2,2,"[""scale far"",""human Load Far"",""opp switch far"",""zone 3""]",true,false,false,false,0,Had lots of problems with intake -Jeffrey
36,6537,york,,5,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,"{""1"":0,""2"":0,""3"":0,""4"":1,""humanLoadNear"":2,""humanLoadFar"":2}",5,4,4,"[""zone 4"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Far"",""opp switch near"",""human Load Far""]",false,false,false,false,0,Dependent on human exchange but fast at switch cycles
36,6878,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,6,6,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,true,false,false,0,does really good 
36,188,york,,2,2,,true,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,"[""scale far 1.147"",""ground pickup 5.519""]",0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,1,"[""zone 3"",""scale far""]",false,false,false,false,0,"Angel- intake broke, stopped moving"
36,1334,york,,7,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,0,,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,5,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1""]",false,false,true,true,0,"during the exchange, the robot loses control of the cube. - kusal"
37,6323,york,,10,11,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,8,8,3,3,0,0,0,0,"{""1"":9,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",10,11,11,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""human Load Far"",""own switch near""]",false,false,false,false,0,
